thickness,Mass,logT,logg,logR,logtau,logL
thick,0.25,3.54593664681138,7.31543822,-1.73971531997185,9.63369634987945,29.2419920014965
thick,0.25,3.54081331210741,7.31564363,-1.73981783795985,9.64367539269798,29.2212931923628
thick,0.25,3.5358847259553,7.31584387,-1.73991797922344,9.65343028197863,29.2013785503228
thick,0.25,3.52760416461679,7.31620981,-1.7401011740219,9.67230636163105,29.1678904024689
thick,0.25,3.52065619433727,7.31647796,-1.7402350168204,9.69039607532816,29.1398303042089
thick,0.25,3.51419240224775,7.31670596,-1.74034933063414,9.70776233017946,29.1137472073578
thick,0.25,3.50794257357565,7.31691132,-1.74045199841141,9.72446077412828,29.0885425398902
thick,0.25,3.50174973447711,7.31710768,-1.74054988159973,9.74054087159986,29.0635750251895
thick,0.25,3.49543731864146,7.31729328,-1.74064297695792,9.75604678701178,29.0381395099494
thick,0.25,3.48890233854831,7.31747267,-1.74073265593193,9.77101811591485,29.0118202919086
thick,0.25,3.48210971109992,7.31764528,-1.74081891640089,9.78549049424895,28.9844771753148
thick,0.25,3.47500191749577,7.31781111,-1.74090175632383,9.79949610931181,28.955880182372
thick,0.25,3.46756581345192,7.31797196,-1.74098220523036,9.81306413087467,28.9259748903506
thick,0.25,3.4567861691989,7.31818896,-1.74109052537366,9.83160847939365,28.88263932907
thick,0.25,3.44607695327351,7.31839216,-1.7411923365485,9.84939189327461,28.839599268379
thick,0.25,3.43474319358458,7.31859488,-1.74129348344164,9.86685969868713,28.7940615595075
thick,0.25,3.42303814956242,7.31879193,-1.74139224480302,9.88342088862422,28.7470442501373
thick,0.25,3.41183225624079,7.31896027,-1.74147622683327,9.89901209403281,28.7020524322986
thick,0.25,3.40003173705169,7.31912096,-1.74155678223527,9.9144354547253,28.6546895921256
thick,0.25,3.38828406785722,7.31927025,-1.74163115433224,9.92918367877666,28.6075495926047
thick,0.25,3.37686986105569,7.31941222,-1.74170243954495,9.94352458901577,28.5617507885473
thick,0.25,3.36522058684695,7.31954967,-1.74177098080656,9.95786079889495,28.5150163253328
thick,0.25,3.3529084567723,7.31968024,-1.74183643230822,9.9719928631943,28.4656372556392
thick,0.25,3.34115502205183,7.31978947,-1.74189086791205,9.98551121386976,28.4185142423119
thick,0.25,3.32997609250955,7.31988498,-1.74193876310459,9.99901842836222,28.373702949602
thick,0.25,3.31831930534273,7.31998374,-1.74198804208888,10.0129021532011,28.3269772006459
thick,0.25,3.30682390197363,7.32008218,-1.74203732666543,10.0266447858512,28.2808971456796
thick,0.25,3.29542478198337,7.32017697,-1.74208454860407,10.0404029460612,28.2352058887492
thick,0.25,3.28372161224112,7.32027047,-1.74213143093605,10.0542184102986,28.1882994961625
thick,0.25,3.27225719234326,7.32035864,-1.74217556010746,10.0677948207176,28.1423537949342
thick,0.25,3.2607853583844,7.32044976,-1.74222107301235,10.0813249803165,28.0963753280719
thick,0.25,3.24932008958753,7.32053936,-1.74226590099003,10.0947512508119,28.050424614283
thick,0.25,3.23786295793062,7.32062066,-1.74230659500711,10.1080390873154,28.004514828231
thick,0.25,3.22658804893504,7.32069154,-1.74234211917302,10.1211641047167,27.9593442905878
thick,0.25,3.21495420837815,7.32075967,-1.74237592156268,10.1342421512185,27.9127408268169
thick,0.25,3.2035988696233,7.320824,-1.74240834673522,10.1469629393064,27.8672551207452
thick,0.25,3.19223951805996,7.32088781,-1.74244008435483,10.1595407257274,27.8217538632124
thick,0.25,3.18090392460296,7.32095302,-1.74247285933103,10.1719287848184,27.7763462683457
thick,0.25,3.16959870506967,7.32101717,-1.74250460166566,10.1841156801202,27.7310612485049
thick,0.3,4.53577029640553,7.03174211,-1.55827653108725,4.5750082474566,33.5642039516266
thick,0.3,4.44159585855505,7.08902142,-1.58691624825561,5.39794000867204,33.1302269510873
thick,0.3,4.40477132419722,7.1099743,-1.59739275710775,5.69897000433602,32.9619758770807
thick,0.3,4.3838297064346,7.12192944,-1.60337040564289,5.8750612633917,32.8662542487202
thick,0.3,4.36948461551008,7.13018949,-1.60750022477914,6,32.8006138523587
thick,0.3,4.35870746257675,7.13646321,-1.61063725601785,6.09691001300806,32.7512315137891
thick,0.3,4.34679992293766,7.14352963,-1.61417028504405,6.21085336531489,32.6965349632666
thick,0.3,4.33379006656402,7.15140488,-1.61810808555642,6.33994806169435,32.6366202707999
thick,0.3,4.32075640473848,7.1594487,-1.62213003315449,6.47036873553848,32.5764417907888
thick,0.3,4.30790719925306,7.16754668,-1.62617901734228,6.59874390238624,32.5169469983425
thick,0.3,4.29536207557485,7.17564766,-1.63022933665488,6.72343843126931,32.4586654919338
thick,0.3,4.28315726110443,7.18372154,-1.63426641853946,6.84317476444398,32.4017722893659
thick,0.3,4.27135583553625,7.19169263,-1.6382518083051,6.95626085234223,32.3465954856284
thick,0.3,4.26005862860756,7.19946302,-1.6421371673779,7.06128732530764,32.2936363060051
thick,0.3,4.24923556565902,7.20698299,-1.64589708527181,7.15781566075193,32.2428240749299
thick,0.3,4.23883701850187,7.21420105,-1.64950597210676,7.24575072424784,32.1940117681258
thick,0.3,4.22889006267988,7.22107109,-1.65294123469684,7.32553823952162,32.1473541158842
thick,0.3,4.21930909409534,7.22761687,-1.65621404430513,7.39835933463971,32.1024844733169
thick,0.3,4.21002245112128,7.23385327,-1.65933218000463,7.46515880480069,32.0591012372141
thick,0.3,4.2009917602986,7.23979152,-1.66230129156688,7.52675773044074,32.0170404382852
thick,0.3,4.19223331111474,7.24544201,-1.66512652437659,7.58393316491939,31.9763560783444
thick,0.3,4.18366785375567,7.25084145,-1.66782642127523,7.63746771402686,31.9366948115582
thick,0.3,4.17524980664728,7.25599929,-1.67040523973964,7.68776851510823,31.8978647887158
thick,0.3,4.16699996521808,7.26091344,-1.67286218174698,7.73515040284386,31.8599512823996
thick,0.3,4.15891059968813,7.2655954,-1.67520335625466,7.78000966797173,31.8229118908093
thick,0.3,4.1509573443565,7.27005726,-1.67743423312805,7.82263547920099,31.7866369434968
thick,0.3,4.14315121915516,7.27430654,-1.67955871155165,7.8632146299695,31.7511631996541
thick,0.3,4.13548148356534,7.27835912,-1.68158506349446,7.90196016729838,31.7164316640793
thick,0.3,4.12794442705508,7.28222677,-1.68351909069331,7.93902182547418,31.6824157714437
thick,0.3,4.12053791617167,7.2859213,-1.68536616795989,7.97452477203485,31.6490952490322
thick,0.3,4.11325557037186,7.28945193,-1.68713152364726,8.00857547588335,31.61643518092
thick,0.3,4.10609152530363,7.29282213,-1.68881656515539,8.04125408362276,31.5844088023379
thick,0.3,4.09906657117377,7.29603162,-1.69042124488536,8.07262262044265,31.553099498402
thick,0.3,4.09211350619315,7.29909906,-1.69195508732921,8.10278861180287,31.5222198552809
thick,0.3,4.08530375674434,7.30201002,-1.69341053925826,8.13170429595564,31.4920698567287
thick,0.3,4.07857963569558,7.30478414,-1.6947976120955,8.15947635483292,31.462399195951
thick,0.3,4.07204366725847,7.3073994,-1.69610540073313,8.1859193427729,31.4336400860648
thick,0.3,4.06572918265056,7.3098548,-1.69733286288437,8.21084053673457,31.4059267961653
thick,0.3,4.05984996906315,7.31209917,-1.69845529875394,8.23355931198177,31.3801656383968
thick,0.3,4.05529931776377,7.31384186,-1.69932660052879,8.25083726126994,31.3602202977409
thick,0.3,4.05149633211092,7.31531153,-1.70006132428244,8.26507336787906,31.3435385672592
thick,0.3,4.0483004095245,7.31654368,-1.7006772607585,8.27692595243232,31.3295227592091
thick,0.3,4.04517856947151,7.31775003,-1.70128057872763,8.2883999277847,31.3158291243411
thick,0.3,4.04221672286828,7.31890298,-1.70185708466528,8.29922414141869,31.30282880451
thick,0.3,4.03941311573659,7.32000158,-1.70240635596151,8.30939613887401,31.2905158547173
thick,0.3,4.03672720722719,7.32106011,-1.70293553293604,8.31908939541284,31.278713598303
thick,0.3,4.03410150588392,7.32209977,-1.70345557896222,8.32850518406028,31.2671710241411
thick,0.3,4.03151321960552,7.32313096,-1.70397119654954,8.33774131133946,31.2557868393815
thick,0.3,4.02894902213773,7.3241567,-1.70448394974516,8.34682613671362,31.2445042308303
thick,0.3,4.02640073341707,7.32517669,-1.70499382766951,8.35581994897731,31.2332911272358
thick,0.3,4.0238125645888,7.32621069,-1.70551095901189,8.36490710211163,31.2219043357526
thick,0.3,4.02117300238076,7.32726652,-1.70603885872736,8.37412742931045,31.2102904222318
thick,0.3,4.01850717796141,7.32833726,-1.70657407131097,8.38336953672825,31.1985561979742
thick,0.3,4.01586161203951,7.32940471,-1.70710803609571,8.39250736959792,31.1869066344234
thick,0.3,4.0132108354961,7.330472,-1.70764170292892,8.40161039906946,31.1752363055945
thick,0.3,4.01050968210232,7.33155003,-1.70818048977464,8.41082394914477,31.1633534242978
thick,0.3,4.00771634810662,7.33265697,-1.70873399152465,8.4202862149528,31.1510733745055
thick,0.3,4.00484752734356,7.33378003,-1.70929555120712,8.42993048176723,31.1384748026007
thick,0.3,4.00188312506738,7.33492921,-1.70987032014423,8.4398339750641,31.1254682529369
thick,0.3,3.99883757657792,7.33609939,-1.7104551449441,8.44991740862443,31.1121158097278
thick,0.3,3.99574352220555,7.33727955,-1.7110452513045,8.46007897465312,31.0985592810711
thick,0.3,3.99261818445821,7.33846418,-1.71163776740247,8.47027521231826,31.0848735695802
thick,0.3,3.98946115990213,7.33965326,-1.7122320584032,8.48049747611261,31.0710560628946
thick,0.3,3.98627292262667,7.3408447,-1.7128278082449,8.49073235163137,31.057112044184
thick,0.3,3.98305176817359,7.34203722,-1.71342405374716,8.50099842932968,31.043034763333
thick,0.3,3.97978085576757,7.34323334,-1.71402208836877,8.51134195954744,31.0287550163425
thick,0.3,3.97644390852995,7.34443842,-1.71462483062659,8.52181659636504,31.0142020513897
thick,0.3,3.97303657286409,7.34564926,-1.71523003074576,8.53242095230517,30.999361900298
thick,0.3,3.96954172303364,7.34687237,-1.71584159173108,8.54321251068837,30.9841593798625
thick,0.3,3.96596412397688,7.34810224,-1.71645661471998,8.55417007562533,30.9686190995444
thick,0.3,3.96228881086076,7.34934419,-1.71707771654279,8.56533887677107,30.952675937728
thick,0.3,3.9585230365979,7.35059499,-1.71770296674489,8.57669302087399,30.9363620145024
thick,0.3,3.95467119255142,7.35185337,-1.71833238198352,8.58821846748142,30.9196962863607
thick,0.3,3.95073996269172,7.35311671,-1.71896401807784,8.59989300180888,30.9027080199325
thick,0.3,3.94673660532008,7.35438336,-1.71959722877917,8.61169506201983,30.8854279424434
thick,0.3,3.94266883910892,7.35564976,-1.72023038069926,8.62359886013473,30.8678904390551
thick,0.3,3.93854412603694,7.35691249,-1.72086183090536,8.63557994445156,30.8501288778259
thick,0.3,3.93437122472618,7.35816869,-1.72148992691883,8.64761277237557,30.8321810882759
thick,0.3,3.93015805317847,7.35941619,-1.72211366520075,8.65967551333774,30.8140809065701
thick,0.3,3.92591199367886,7.36065248,-1.7227317069192,8.67174834127913,30.7958603520447
thick,0.3,3.9216344038344,7.36187929,-1.7233453470347,8.68383058392454,30.777523168524
thick,0.3,3.91734313078551,7.36309212,-1.72395159013634,8.6958742903099,30.7591452440642
thick,0.3,3.91303869744424,7.36429113,-1.72455106612822,8.70788062824175,30.7407285271695
thick,0.3,3.908724779748,7.36547708,-1.72514407730239,8.71984360136347,30.7222869241297
thick,0.3,3.90440620989664,7.36664994,-1.72573059601451,8.73175310528447,30.7038397907418
thick,0.3,3.90008780661898,7.36780912,-1.72631026242616,8.74359888786221,30.6854069790028
thick,0.3,3.89577049971831,7.36895442,-1.72688271516247,8.75538092684197,30.6669924500757
thick,0.3,3.89145176665322,7.3700898,-1.72745059089934,8.76711005859035,30.6485821762892
thick,0.3,3.88714762024763,7.37120998,-1.72801053353374,8.77874387497626,30.6302453719765
thick,0.3,3.88285221272558,7.37231647,-1.72856384793992,8.79030001566515,30.611957275545
thick,0.3,3.87856374080765,7.37340905,-1.72911017327667,8.80178425415867,30.5937107367058
thick,0.3,3.87428023857101,7.37449061,-1.72965082215248,8.81320403620241,30.5754952073903
thick,0.3,3.87001581682251,7.37555574,-1.73018342477603,8.824521011805,30.5573724414377
thick,0.3,3.86576103947286,7.37660641,-1.7307086222721,8.83576100390779,30.5393026008562
thick,0.3,3.86151617249736,7.3776421,-1.73122672315052,8.8469240027947,30.521287444854
thick,0.3,3.85728171719957,7.37866597,-1.73173871099753,8.8580128404941,30.5033257800587
thick,0.3,3.85307416785951,7.37967434,-1.73224287853493,8.86898615656049,30.4854871849254
thick,0.3,3.84888835312175,7.38066805,-1.73273953516563,8.87986064260974,30.4677502823076
thick,0.3,3.8447223120719,7.38164978,-1.73323034316287,8.89064503907992,30.4501043193592
thick,0.3,3.84058889701694,7.38261655,-1.73371392953727,8.90130648250647,30.4326039131879
thick,0.3,3.83649061609436,7.38356823,-1.73418959253434,8.91183979425725,30.4152590531495
thick,0.3,3.83243222741351,7.38450623,-1.73465866094558,8.92223531601547,30.3980874700406
thick,0.3,3.82842738366054,7.38542649,-1.7351187382763,8.93245844233519,30.3811479449947
thick,0.3,3.82447134796607,7.38633278,-1.7355718328275,8.94252448183531,30.364417403461
thick,0.3,3.8205768206925,7.38722269,-1.73601690244897,8.95240290427118,30.3479494920717
thick,0.3,3.81674612742024,7.38809882,-1.73645494275647,8.96209143091403,30.3317505180719
thick,0.3,3.81299197687171,7.38895933,-1.73688525079673,8.97156041325094,30.3158734051455
thick,0.3,3.80931779574161,7.38980728,-1.73730916686632,8.98080618758386,30.3003286955913
thick,0.3,3.80556498492192,7.39068274,-1.73774680678914,8.99023537557483,30.2844420140742
thick,0.3,3.80010120804525,7.39198677,-1.73839879688322,9.00400650366666,30.2612828577771
thick,0.3,3.79226518631036,7.39396858,-1.73938975442421,9.02387690056872,30.2279571111478
thick,0.3,3.78340755038868,7.39650217,-1.7406567196605,9.04648033641733,30.1899928162933
thick,0.3,3.77566673882478,7.39902844,-1.7419198111379,9.06628268015331,30.1565034177755
thick,0.3,3.76878986323921,7.40140365,-1.74310745621333,9.0838522079806,30.126620646762
thick,0.3,3.76220350536746,7.40387696,-1.74434409391971,9.1007412605509,30.0978020058081
thick,0.3,3.75592918479958,7.40646888,-1.74563986546921,9.11694031010179,30.0701128914291
thick,0.3,3.74994360693112,7.40902636,-1.74691860042107,9.13246141665824,30.0436129566824
thick,0.3,3.74401439756284,7.41151658,-1.74816370669679,9.14789944173392,30.0174056706851
thick,0.3,3.73803400055761,7.41406722,-1.74943903704669,9.16374263022582,29.9909336261568
thick,0.3,3.73223094930335,7.41674525,-1.75077825564192,9.17984179843328,29.9650433875983
thick,0.3,3.72681740743057,7.41935023,-1.75208069805082,9.19592178150057,29.9407842505032
thick,0.3,3.72164950905446,7.42183709,-1.75332408760906,9.21261742310783,29.9176258034906
thick,0.3,3.71673267134803,7.42425817,-1.75453450859367,9.23044381200137,29.895537403398
thick,0.3,3.7121999993401,7.42660994,-1.75571060768418,9.24945812235919,29.8750548936926
thick,0.3,3.70797454586926,7.4288899,-1.75685066975214,9.26965628443774,29.8558731703142
thick,0.3,3.70383473176898,7.43107601,-1.75794367612932,9.29071202758993,29.8371277660961
thick,0.3,3.69962656928293,7.43312114,-1.75896596876727,9.31200250290108,29.8182499837491
thick,0.3,3.6953556865494,7.43500947,-1.75991021704257,9.33300973675481,29.7992780892797
thick,0.3,3.69109411389934,7.43676318,-1.76078706172764,9.35344650061098,29.7804781081701
thick,0.3,3.68689658026406,7.43839421,-1.76160257960774,9.37313498169829,29.7620569805005
thick,0.3,3.68268610852217,7.43991377,-1.76236256140413,9.39202829341718,29.7436955152381
thick,0.3,3.67842997245082,7.44131499,-1.76306309482882,9.41005511421818,29.7252697574885
thick,0.3,3.67403182941338,7.44260045,-1.76370570119502,9.42727183026478,29.706391725801
thick,0.3,3.66942601705205,7.44375763,-1.76428431683954,9.44366344921055,29.6868112921978
thick,0.3,3.66457519999629,7.44478943,-1.76480013732687,9.45934181711383,29.6663762501365
thick,0.3,3.65944727007676,7.44570977,-1.76526057331143,9.47443219173835,29.6449441841131
thick,0.3,3.65408871114189,7.44653468,-1.76567272667789,9.4890270510753,29.62268506504
thick,0.3,3.64859191110655,7.44728748,-1.76604920831696,9.50323295781679,29.5999450473664
thick,0.3,3.64301235511022,7.44798183,-1.76639648693503,9.51707919037883,29.5769324867484
thick,0.3,3.63740456341955,7.44863102,-1.76672105895431,9.53060843441122,29.5538520911586
thick,0.3,3.63174734431884,7.44923841,-1.7670246986197,9.54382874421667,29.530615857765
thick,0.3,3.62600274932409,7.44980417,-1.76730772714965,9.55675007592285,29.5070716806978
thick,0.3,3.62015453032204,7.45033062,-1.76757083516513,9.56941862442683,29.48315235689
thick,0.3,3.6141352783044,7.45081585,-1.76781362058907,9.58188551588146,29.4585901117739
thick,0.3,3.60793577301879,7.45126092,-1.76803604923467,9.59421503905501,29.4333470108453
thick,0.3,3.59983439126293,7.45178618,-1.76829850053684,9.61367208629347,29.4004162317254
thick,0.3,3.59569816589186,7.45201633,-1.76841348732642,9.62308319270197,29.38364125437
thick,0.3,3.59162508641958,7.4522364,-1.7685237421039,9.63229467970829,29.3671288356243
thick,0.3,3.58464892348078,7.45262356,-1.76871721347288,9.65015145998559,29.3388370317715
thick,0.3,3.57846437984813,7.45293858,-1.76887483908547,9.6673029319412,29.3137837266084
thick,0.3,3.57270777028762,7.45322893,-1.76902005189809,9.68380270157532,29.2904671313907
thick,0.3,3.56698550053887,7.45351539,-1.76916311198843,9.69969848659518,29.2672914363282
thick,0.3,3.56121628944817,7.45378541,-1.7692981452487,9.71503294843145,29.2439446531268
thick,0.3,3.55530160239341,7.45403613,-1.7694236757673,9.72984438230001,29.2200350890376
thick,0.3,3.54941305978996,7.45426642,-1.76953859369318,9.74416729341607,29.1962505422741
thick,0.3,3.54326499914284,7.45448694,-1.76964913450926,9.75803288118199,29.1714379980414
thick,0.3,3.53680373704337,7.45470538,-1.76975823392889,9.77146944844094,29.1453745018316
thick,0.3,3.52818161975175,7.45497256,-1.76989198239131,9.7876722565596,29.1106186622997
thick,0.3,3.51944387351868,7.45521707,-1.7700140086752,9.8028994131276,29.0754232245827
thick,0.3,3.5105349033594,7.45543326,-1.77012209672721,9.81762816254789,29.0395711507053
